#                \hbar \omega(eV)     Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV)
     chi_1_1=  0.000000000000000E+00  -.655298394847829E-01  -.997621422541694E-11
     chi_1_1=  0.100000000000000E-01  -.655298666279138E-01  -.119739190274567E-04
     chi_1_1=  0.200000000000000E-01  -.655299480550156E-01  -.239480890278590E-04
     chi_1_1=  0.300000000000000E-01  -.655300837592018E-01  -.359227808313071E-04
     chi_1_1=  0.400000000000000E-01  -.655302737289962E-01  -.478982551011004E-04
     chi_1_1=  0.500000000000000E-01  -.655305179483334E-01  -.598747722144793E-04
     chi_1_1=  0.600000000000000E-01  -.655308163965609E-01  -.718525921669404E-04
     chi_1_1=  0.700000000000000E-01  -.655311690484418E-01  -.838319744762667E-04
     chi_1_1=  0.800000000000000E-01  -.655315758741569E-01  -.958131780862040E-04
     chi_1_1=  0.900000000000000E-01  -.655320368393088E-01  -.107796461269713E-03
     chi_1_1=  0.100000000000000E+00  -.655325519049256E-01  -.119782081531730E-03
     chi_1_1=  0.110000000000000E+00  -.655331210274653E-01  -.131770295511364E-03
     chi_1_1=  0.120000000000000E+00  -.655337441588217E-01  -.143761358883467E-03
     chi_1_1=  0.130000000000000E+00  -.655344212463301E-01  -.155755526259516E-03
     chi_1_1=  0.140000000000000E+00  -.655351522327742E-01  -.167753051087727E-03
     chi_1_1=  0.150000000000000E+00  -.655359370563934E-01  -.179754185552356E-03
     chi_1_1=  0.160000000000000E+00  -.655367756508913E-01  -.191759180472113E-03
     chi_1_1=  0.170000000000000E+00  -.655376679454457E-01  -.203768285197633E-03
     chi_1_1=  0.180000000000000E+00  -.655386138647177E-01  -.215781747507943E-03
     chi_1_1=  0.190000000000000E+00  -.655396133288643E-01  -.227799813505877E-03
     chi_1_1=  0.200000000000000E+00  -.655406662535497E-01  -.239822727512376E-03
     chi_1_1=  0.210000000000000E+00  -.655417725499598E-01  -.251850731959618E-03
     chi_1_1=  0.220000000000000E+00  -.655429321248164E-01  -.263884067282947E-03
     chi_1_1=  0.230000000000000E+00  -.655441448803943E-01  -.275922971811532E-03
     chi_1_1=  0.240000000000000E+00  -.655454107145375E-01  -.287967681657722E-03
     chi_1_1=  0.250000000000000E+00  -.655467295206798E-01  -.300018430605064E-03
     chi_1_1=  0.260000000000000E+00  -.655481011878650E-01  -.312075449994931E-03
     chi_1_1=  0.270000000000000E+00  -.655495256007684E-01  -.324138968611735E-03
     chi_1_1=  0.280000000000000E+00  -.655510026397231E-01  -.336209212566689E-03
     chi_1_1=  0.290000000000000E+00  -.655525321807443E-01  -.348286405180105E-03
     chi_1_1=  0.300000000000000E+00  -.655541140955582E-01  -.360370766862175E-03
     chi_1_1=  0.310000000000000E+00  -.655557482516325E-01  -.372462514992259E-03
     chi_1_1=  0.320000000000000E+00  -.655574345122088E-01  -.384561863796621E-03
     chi_1_1=  0.330000000000000E+00  -.655591727363375E-01  -.396669024224639E-03
     chi_1_1=  0.340000000000000E+00  -.655609627789154E-01  -.408784203823460E-03
     chi_1_1=  0.350000000000000E+00  -.655628044907259E-01  -.420907606611127E-03
     chi_1_1=  0.360000000000000E+00  -.655646977184817E-01  -.433039432948146E-03
     chi_1_1=  0.370000000000000E+00  -.655666423048708E-01  -.445179879407546E-03
     chi_1_1=  0.380000000000000E+00  -.655686380886049E-01  -.457329138643420E-03
     chi_1_1=  0.390000000000000E+00  -.655706849044721E-01  -.469487399257993E-03
     chi_1_1=  0.400000000000000E+00  -.655727825833917E-01  -.481654845667221E-03
     chi_1_1=  0.410000000000000E+00  -.655749309524736E-01  -.493831657964990E-03
     chi_1_1=  0.420000000000000E+00  -.655771298350803E-01  -.506018011785936E-03
     chi_1_1=  0.430000000000000E+00  -.655793790508932E-01  -.518214078166947E-03
     chi_1_1=  0.440000000000000E+00  -.655816784159834E-01  -.530420023407407E-03
     chi_1_1=  0.450000000000000E+00  -.655840277428856E-01  -.542636008928252E-03
     chi_1_1=  0.460000000000000E+00  -.655864268406768E-01  -.554862191129897E-03
     chi_1_1=  0.470000000000000E+00  -.655888755150593E-01  -.567098721249153E-03
     chi_1_1=  0.480000000000000E+00  -.655913735684483E-01  -.579345745215188E-03
     chi_1_1=  0.490000000000000E+00  -.655939208000652E-01  -.591603403504661E-03
     chi_1_1=  0.500000000000000E+00  -.655965170060333E-01  -.603871830996132E-03
     chi_1_1=  0.510000000000000E+00  -.655991619794818E-01  -.616151156823870E-03
     chi_1_1=  0.520000000000000E+00  -.656018555106526E-01  -.628441504231189E-03
