                0.000000               -5.789530                6.023996                6.520268                6.072777                8.815327                9.077609                8.764770                9.704810
                0.100000               -5.744586                5.746651                6.183667                6.108057                8.840730                9.029360                8.972650               10.070485
                0.200000               -5.612075                5.092088                5.733985                5.772222                8.544487                9.455070                9.618276               10.676529
                0.300000               -5.392510                4.367136                5.335511                5.159937                8.125994               10.309969               10.329308               10.901012
                0.400000               -5.086596                3.574014                4.863399                4.647405                7.739491               10.266877               11.065656               11.287342
                0.500000               -4.695755                2.720342                4.362306                4.295208                7.423047                9.623006               11.991321               11.891319
                0.600000               -4.221727                1.827913                4.006831                3.953734                7.163275                8.823429               12.937799               12.909645
                0.700000               -3.678079                0.937022                3.689919                3.721943                6.986714                8.194676               13.883715               13.666773
                0.800000               -3.055101                0.058979                3.464239                3.555206                6.869724                7.747000               14.861271               14.617438
                0.900000               -2.288072               -0.865852                3.350486                3.432365                6.895767                7.373109               15.856143               15.521733
                1.000000               -1.930595               -1.276565                3.307932                3.392361                6.889626                7.125358               16.372319               15.947079
                1.035355               -1.930832               -1.272077                3.279947                3.389371                6.917722                7.163847               16.288675               15.951365
                1.070711               -1.928832               -1.262120                3.202253                3.379329                6.991834                7.274866               16.063285               15.957670
                1.106066               -1.921009               -1.252021                3.085510                3.366088                7.087566                7.463147               15.754708               15.928156
                1.141421               -1.907833               -1.243046                2.934955                3.364166                7.177525                7.751664               15.421222               15.793651
                1.176777               -1.894437               -1.231299                2.750777                3.392179                7.241188                8.140521               15.104966               15.526364
                1.212132               -1.889544               -1.209161                2.537661                3.459413                7.275432                8.578463               14.827823               15.188207
                1.247487               -1.899961               -1.172135                2.318994                3.552172                7.298948                9.014992               14.571756               14.861965
                1.282843               -1.928667               -1.120815                2.130154                3.642759                7.338853                9.469255               14.266364               14.585536
                1.318198               -1.979333               -1.054348                1.990268                3.718778                7.409196                9.998026               13.850318               14.368297
                1.353553               -2.055026               -0.970544                1.894338                3.790390                7.506114               10.588781               13.384467               14.177781
                1.414791               -2.198402               -0.838629                1.871509                3.877549                7.628811               11.186090               12.951754               13.775319
                1.476028               -2.418050               -0.684502                1.972698                3.993924                7.788519               11.650665               12.600818               12.986835
                1.537265               -2.642936               -0.592672                2.211059                4.132605                7.964472               11.720484               12.340545               12.438718
                1.598502               -2.845145               -0.570949                2.578658                4.278027                8.154858               11.306810               11.847823               12.768031
                1.659740               -3.026012               -0.590374                3.044334                4.424238                8.372469               10.685437               11.160198               13.629022
                1.720977               -3.168138               -0.640607                3.531123                4.599784                8.525911               10.115332               10.583987               14.249261
                1.782214               -3.280790               -0.689679                4.018630                4.772141                8.525224                9.700781               10.209764               14.409277
                1.843451               -3.363413               -0.729459                4.512420                4.878879                8.313104                9.557901                9.924197               14.351818
                1.904689               -3.414042               -0.754854                4.876116                4.963620                8.014973                9.659086                9.702762               14.248466
                1.965926               -3.435297               -0.758733                4.992753                5.018366                7.875708                9.760283                9.629943               14.192714
                2.052528               -3.564879               -0.567621                5.041048                5.017727                7.901273                9.662815                9.660977               14.164531
                2.139131               -3.882489               -0.061650                5.031701                5.132009                7.953432                9.822519                9.632291               14.291230
                2.225733               -4.264746                0.629779                5.232607                5.102279                8.078289                9.797309                9.732449               14.240675
                2.312336               -4.643404                1.427978                5.256648                5.348388                8.186977                9.859848                9.812223               13.972672
                2.398939               -4.980329                2.289178                5.399788                5.520790                8.394327                9.744674                9.832375               13.065586
                2.485541               -5.264077                3.216865                5.660686                5.619663                8.554810                9.593647                9.695584               12.284907
                2.572144               -5.492961                4.221777                5.720833                5.898509                8.774619                9.472854                9.311776               11.657622
                2.658746               -5.655795                5.181744                5.902485                6.041465                8.877566                9.102487                9.205281               10.662873
                2.745349               -5.754406                5.816743                6.229821                6.143151                8.911458                8.985629                8.878889                9.985449
                2.831951               -5.789530                6.023996                6.520268                6.072777                8.815327                9.077609                8.764770                9.704810
