         500
    0.603941072241960E-03    0.634994875635918E-02    0.840376200995999E+02    0.840376200995999E+02
    0.608517586847083E-03    0.662149290381449E-02    0.874041881736951E+02    0.874041881736951E+02
    0.613094101452206E-03    0.689560855162726E-02    0.907943585440825E+02    0.907943585440825E+02
    0.617670616057329E-03    0.717225890072713E-02    0.942081312107619E+02    0.942081312107619E+02
    0.622247130662453E-03    0.745140715204376E-02    0.976455061737335E+02    0.976455061737335E+02
    0.626823645267576E-03    0.773301650650679E-02    0.101106483432997E+03    0.101106483432997E+03
    0.631400159872699E-03    0.801705016504590E-02    0.104591062988553E+03    0.104591062988553E+03
    0.635976674477822E-03    0.830347132859071E-02    0.108099244840401E+03    0.108099244840401E+03
    0.640553189082945E-03    0.859224319807088E-02    0.111631028988540E+03    0.111631028988540E+03
    0.645129703688068E-03    0.888332897441607E-02    0.115186415432972E+03    0.115186415432972E+03
    0.649706218293192E-03    0.917669185855594E-02    0.118765404173697E+03    0.118765404173697E+03
    0.654282732898315E-03    0.947229505142013E-02    0.122367995210713E+03    0.122367995210713E+03
    0.658859247503438E-03    0.977010175393830E-02    0.125994188544021E+03    0.125994188544021E+03
    0.663435762108561E-03    0.100700751670401E-01    0.129643984173621E+03    0.129643984173621E+03
    0.668012276713684E-03    0.103721784916552E-01    0.133317382099514E+03    0.133317382099514E+03
    0.672588791318807E-03    0.106763749287132E-01    0.137014382321698E+03    0.137014382321698E+03
    0.677165305923931E-03    0.109826276791437E-01    0.140734984840175E+03    0.140734984840175E+03
    0.681741820529054E-03    0.112908999438766E-01    0.144479189654944E+03    0.144479189654944E+03
    0.686318335134177E-03    0.116011549238413E-01    0.148246996766004E+03    0.148246996766004E+03
    0.690894849739300E-03    0.119133558199675E-01    0.152038406173357E+03    0.152038406173357E+03
    0.695471364344423E-03    0.122274658331850E-01    0.155853417877002E+03    0.155853417877002E+03
    0.700047878949546E-03    0.125434481644233E-01    0.159692031876939E+03    0.159692031876939E+03
    0.704624393554670E-03    0.128612660146120E-01    0.163554248173169E+03    0.163554248173169E+03
    0.709200908159793E-03    0.131808825846810E-01    0.167440066765690E+03    0.167440066765690E+03
    0.713777422764916E-03    0.135022610755597E-01    0.171349487654503E+03    0.171349487654503E+03
    0.718353937370039E-03    0.138253646881779E-01    0.175282510839609E+03    0.175282510839609E+03
    0.722930451975162E-03    0.141501566234652E-01    0.179239136321006E+03    0.179239136321006E+03
    0.727506966580285E-03    0.144766000823512E-01    0.183219364098696E+03    0.183219364098696E+03
    0.732083481185409E-03    0.148046582657657E-01    0.187223194172678E+03    0.187223194172678E+03
    0.736659995790532E-03    0.151342943746383E-01    0.191250626542952E+03    0.191250626542952E+03
    0.741236510395655E-03    0.154654716098985E-01    0.195301661209517E+03    0.195301661209517E+03
    0.745813025000778E-03    0.157981531724761E-01    0.199376298172376E+03    0.199376298172376E+03
    0.750389539605901E-03    0.161323022633008E-01    0.203474537431526E+03    0.203474537431525E+03
    0.754966054211024E-03    0.164678820833021E-01    0.207596378986968E+03    0.207596378986968E+03
    0.759542568816148E-03    0.168048558334097E-01    0.211741822838702E+03    0.211741822838702E+03
    0.764119083421271E-03    0.171431867145533E-01    0.215910868986728E+03    0.215910868986728E+03
    0.768695598026394E-03    0.174828379276625E-01    0.220103517431047E+03    0.220103517431047E+03
