#Chi is reported as CHI_(i)_(j) \hbar \omega (Ry)  Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry) 
# S(E) satisfies the sum rule 
     chi_1_1=  0.000000000000000E+00  0.175617946516286E+02  0.000000000000000E+00
     chi_2_1=  0.000000000000000E+00  0.512264019514775E-05  0.000000000000000E+00
     chi_3_1=  0.000000000000000E+00  -.415870161165900E-05  0.000000000000000E+00
     chi_1_2=  0.000000000000000E+00  0.512264017703145E-05  0.000000000000000E+00
     chi_2_2=  0.000000000000000E+00  0.175617958033600E+02  0.000000000000000E+00
     chi_3_2=  0.000000000000000E+00  0.190444521053881E-05  0.000000000000000E+00
     chi_1_3=  0.000000000000000E+00  -.415870153232432E-05  0.000000000000000E+00
     chi_2_3=  0.000000000000000E+00  0.190444515109523E-05  0.000000000000000E+00
     chi_3_3=  0.000000000000000E+00  0.175618074779446E+02  0.000000000000000E+00
     S(E)=  0.000000000000000E+00  0.000000000000000E+00
     chi_1_1=  0.100000000000000E-02  0.175618226522571E+02  0.560448273027409E-03
     chi_2_1=  0.100000000000000E-02  0.512264629841429E-05  0.122089570828393E-09
     chi_3_1=  0.100000000000000E-02  -.415870792091135E-05  -.126236832328782E-09
     chi_1_2=  0.100000000000000E-02  0.512264628029762E-05  0.122089563412500E-09
     chi_2_2=  0.100000000000000E-02  0.175618238039870E+02  0.560448242965864E-03
     chi_3_2=  0.100000000000000E-02  0.190444835872083E-05  0.630644831152291E-10
     chi_1_3=  0.100000000000000E-02  -.415870784157527E-05  -.126236804086848E-09
     chi_2_3=  0.100000000000000E-02  0.190444829927620E-05  0.630644620631428E-10
     chi_3_3=  0.100000000000000E-02  0.175618354785953E+02  0.560448716995720E-03
     S(E)=  0.100000000000000E-02  0.178396269916128E-06
     chi_1_1=  0.200000000000000E-02  0.175619066547927E+02  0.112090957894990E-02
     chi_2_1=  0.200000000000000E-02  0.512266460825048E-05  0.244179868006405E-09
     chi_3_1=  0.200000000000000E-02  -.415872684874604E-05  -.252475214699484E-09
     chi_1_2=  0.200000000000000E-02  0.512266459013269E-05  0.244179853173650E-09
     chi_2_2=  0.200000000000000E-02  0.175619078065181E+02  0.112090951882353E-02
     chi_3_2=  0.200000000000000E-02  0.190445780341701E-05  0.126131981431673E-09
     chi_1_3=  0.200000000000000E-02  -.415872676940574E-05  -.252475158212315E-09
     chi_2_3=  0.200000000000000E-02  0.190445774396923E-05  0.126131939325060E-09
     chi_3_3=  0.200000000000000E-02  0.175619194811974E+02  0.112091046689546E-02
     S(E)=  0.200000000000000E-02  0.713593376664415E-06
     chi_1_1=  0.300000000000000E-02  0.175620466611861E+02  0.168139695152792E-02
     chi_2_1=  0.300000000000000E-02  0.512269512476599E-05  0.366271617735816E-09
     chi_3_1=  0.300000000000000E-02  -.415875839539583E-05  -.378716697098209E-09
     chi_1_2=  0.300000000000000E-02  0.512269510664636E-05  0.366271595484263E-09
     chi_2_2=  0.300000000000000E-02  0.175620478129040E+02  0.168139686133018E-02
     chi_3_2=  0.300000000000000E-02  0.190447354507768E-05  0.189205510540575E-09
     chi_1_3=  0.300000000000000E-02  -.415875831604849E-05  -.378716612359199E-09
     chi_2_3=  0.300000000000000E-02  0.190447348562466E-05  0.189205447374553E-09
     chi_3_3=  0.300000000000000E-02  0.175620594877017E+02  0.168139828346862E-02
     S(E)=  0.300000000000000E-02  0.160561621207094E-05
     chi_1_1=  0.400000000000000E-02  0.175622426746884E+02  0.224192342625280E-02
     chi_2_1=  0.400000000000000E-02  0.512273784814361E-05  0.488365545922672E-09
     chi_3_1=  0.400000000000000E-02  -.415880256124869E-05  -.504962829399387E-09
     chi_1_2=  0.400000000000000E-02  0.512273783002141E-05  0.488365516249417E-09
     chi_2_2=  0.400000000000000E-02  0.175622438263958E+02  0.224192330597387E-02
     chi_3_2=  0.400000000000000E-02  0.190449558445348E-05  0.252288086813321E-09
     chi_1_3=  0.400000000000000E-02  -.415880248189151E-05  -.504962716398631E-09
     chi_2_3=  0.400000000000000E-02  0.190449552499313E-05  0.252288002580566E-09
     chi_3_3=  0.400000000000000E-02  0.175622555013593E+02  0.224192520221547E-02
     S(E)=  0.400000000000000E-02  0.285450626526722E-05
     chi_1_1=  0.500000000000000E-02  0.175624946998518E+02  0.280250204121247E-02
     chi_2_1=  0.500000000000000E-02  0.512279277863923E-05  0.610462378029304E-09
     chi_3_1=  0.500000000000000E-02  -.415885934684775E-05  -.631215161309862E-09
     chi_1_2=  0.500000000000000E-02  0.512279276051369E-05  0.610462340930473E-09
     chi_2_2=  0.500000000000000E-02  0.175624958515456E+02  0.280250189083926E-02
     chi_3_2=  0.500000000000000E-02  0.190452392259544E-05  0.315382727791722E-09
     chi_1_3=  0.500000000000000E-02  -.415885926747791E-05  -.631215020034145E-09
     chi_2_3=  0.500000000000000E-02  0.190452386312564E-05  0.315382622482463E-09
     chi_3_3=  0.500000000000000E-02  0.175625075267223E+02  0.280250426123288E-02
     S(E)=  0.500000000000000E-02  0.446032162682285E-05
     chi_1_1=  0.600000000000000E-02  0.175628027425291E+02  0.336314583795754E-02
     chi_2_1=  0.600000000000000E-02  0.512285991658167E-05  0.732562838926177E-09
     chi_3_1=  0.600000000000000E-02  -.415892875289130E-05  -.757475242312869E-09
