#Chi is reported as CHI_(i)_(j) \hbar \omega (eV)  Re(chi) (e^2*a_0^2/eV) Im(chi) (e^2*a_0^2/eV) 
     chi_1_1=  0.000000000000000E+00  -.657813540442831E-01  0.138893017052656E-10
     chi_1_1=  0.100000000000000E-01  -.657813814750723E-01  -.119221131359322E-04
     chi_1_1=  0.200000000000000E-01  -.657814637651740E-01  -.238444981827578E-04
     chi_1_1=  0.300000000000000E-01  -.657816009079943E-01  -.357673991817923E-04
     chi_1_1=  0.400000000000000E-01  -.657817928925441E-01  -.476910738818742E-04
     chi_1_1=  0.500000000000000E-01  -.657820397034407E-01  -.596157797590023E-04
     chi_1_1=  0.600000000000000E-01  -.657823413209091E-01  -.715417739250695E-04
     chi_1_1=  0.700000000000000E-01  -.657826977207839E-01  -.834693130363222E-04
     chi_1_1=  0.800000000000000E-01  -.657831088745124E-01  -.953986532014808E-04
     chi_1_1=  0.900000000000000E-01  -.657835747491577E-01  -.107330049889450E-03
     chi_1_1=  0.100000000000000E+00  -.657840953074024E-01  -.119263757836557E-03
     chi_1_1=  0.110000000000000E+00  -.657846705075528E-01  -.131200030953248E-03
     chi_1_1=  0.120000000000000E+00  -.657853003035440E-01  -.143139122230183E-03
     chi_1_1=  0.130000000000000E+00  -.657859846449460E-01  -.155081283643662E-03
     chi_1_1=  0.140000000000000E+00  -.657867234769692E-01  -.167026766060320E-03
     chi_1_1=  0.150000000000000E+00  -.657875167404720E-01  -.178975819141034E-03
     chi_1_1=  0.160000000000000E+00  -.657883643719690E-01  -.190928691243979E-03
     chi_1_1=  0.170000000000000E+00  -.657892663036389E-01  -.202885629326774E-03
     chi_1_1=  0.180000000000000E+00  -.657902224633353E-01  -.214846878847665E-03
     chi_1_1=  0.190000000000000E+00  -.657912327745961E-01  -.226812683665691E-03
     chi_1_1=  0.200000000000000E+00  -.657922971566563E-01  -.238783285939777E-03
     chi_1_1=  0.210000000000000E+00  -.657934155244604E-01  -.250758926026706E-03
     chi_1_1=  0.220000000000000E+00  -.657945877886760E-01  -.262739842377923E-03
     chi_1_1=  0.230000000000000E+00  -.657958138557099E-01  -.274726271435126E-03
     chi_1_1=  0.240000000000000E+00  -.657970936277239E-01  -.286718447524601E-03
     chi_1_1=  0.250000000000000E+00  -.657984270026532E-01  -.298716602750255E-03
     chi_1_1=  0.260000000000000E+00  -.657998138742266E-01  -.310720966885324E-03
     chi_1_1=  0.270000000000000E+00  -.658012541319865E-01  -.322731767262712E-03
     chi_1_1=  0.280000000000000E+00  -.658027476613125E-01  -.334749228663933E-03
     chi_1_1=  0.290000000000000E+00  -.658042943434463E-01  -.346773573206628E-03
     chi_1_1=  0.300000000000000E+00  -.658058940555183E-01  -.358805020230645E-03
     chi_1_1=  0.310000000000000E+00  -.658075466705755E-01  -.370843786182649E-03
     chi_1_1=  0.320000000000000E+00  -.658092520576138E-01  -.382890084499255E-03
     chi_1_1=  0.330000000000000E+00  -.658110100816100E-01  -.394944125488673E-03
     chi_1_1=  0.340000000000000E+00  -.658128206035573E-01  -.407006116210873E-03
     chi_1_1=  0.350000000000000E+00  -.658146834805046E-01  -.419076260356234E-03
