# Transitions within 0.00-2.00 eV:       19203399
          0.00000000          0.00000000
          0.00285714          0.00000000
          0.00571429          0.00000000
          0.00857143          0.00000000
          0.01142857          0.00000000
          0.01428571          0.00000000
          0.01714286          0.00000000
          0.02000000          0.00000000
          0.02285714          0.00000000
          0.02571429          0.00000000
          0.02857143          0.00000000
          0.03142857          0.00000000
          0.03428571          0.00000000
          0.03714286          0.00000000
          0.04000000          0.00000000
          0.04285714          0.00000000
          0.04571429          0.00000000
          0.04857143          0.00000000
          0.05142857          0.00000000
          0.05428571          0.00000000
          0.05714286          0.00000000
          0.06000000          0.00000000
          0.06285714          0.00000000
          0.06571429          0.00000000
          0.06857143          0.00000000
          0.07142857          0.00000000
          0.07428571          0.00000000
          0.07714286          0.00000001
          0.08000000          0.00000001
          0.08285714          0.00000002
          0.08571429          0.00000003
          0.08857143          0.00000005
          0.09142857          0.00000007
          0.09428571          0.00000011
          0.09714286          0.00000017
          0.10000000          0.00000027
          0.10285714          0.00000041
          0.10571429          0.00000063
          0.10857143          0.00000097
          0.11142857          0.00000147
          0.11428571          0.00000222
          0.11714286          0.00000334
          0.12000000          0.00000500
          0.12285714          0.00000746
          0.12571429          0.00001109
          0.12857143          0.00001641
          0.13142857          0.00002419
          0.13428571          0.00003549
          0.13714286          0.00005187
          0.14000000          0.00007549
          0.14285714          0.00010941
          0.14571429          0.00015791
          0.14857143          0.00022696
          0.15142857          0.00032486
          0.15428571          0.00046306
          0.15714286          0.00065735
          0.16000000          0.00092931
          0.16285714          0.00130840
          0.16571429          0.00183459
          0.16857143          0.00256189
          0.17142857          0.00356293
          0.17428571          0.00493499
          0.17714286          0.00680770
          0.18000000          0.00935308
          0.18285714          0.01279834
          0.18571429          0.01744225
          0.18857143          0.02367589
          0.19142857          0.03200886
          0.19428571          0.04310220
          0.19714286          0.05780958
          0.20000000          0.07722840
          0.20285714          0.10276309
          0.20571429          0.13620289
          0.20857143          0.17981710
          0.21142857          0.23647094
          0.21428571          0.30976589
          0.21714286          0.40420866
          0.22000000          0.52541348
          0.22285714          0.68034324
          0.22571429          0.87759505
          0.22857143          1.12773672
          0.23142857          1.44370112
          0.23428571          1.84124569
          0.23714286          2.33948486
          0.24000000          2.96150374
          0.24285714          3.73506122
          0.24571429          4.69339100
          0.24857143          5.87610920
          0.25142857          7.33023643
          0.25428571          9.11134243
          0.25714286         11.28482026
          0.26000000         13.92729635
          0.26285714         17.12818167
          0.26571429         20.99136777
          0.26857143         25.63706987
          0.27142857         31.20381749
          0.27428571         37.85059064
          0.27714286         45.75909795
          0.28000000         55.13618998
          0.28285714         66.21639897
          0.28571429         79.26459327
          0.28857143         94.57873230
          0.29142857        112.49270498
          0.29428571        133.37923228
          0.29714286        157.65281192
          0.30000000        185.77268123
          0.30285714        218.24577203
          0.30571429        255.62963006
          0.30857143        298.53526996
          0.31142857        347.62993628
          0.31428571        403.63974039
          0.31714286        467.35214369
          0.32000000        539.61825770
          0.32285714        621.35493366
          0.32571429        713.54661530
          0.32857143        817.24693159
          0.33142857        933.58000899
          0.33428571       1063.74148637
          0.33714286       1208.99922003
          0.34000000       1370.69367084
          0.34285714       1550.23797055
          0.34571429       1749.11766971
          0.34857143       1968.89017526
          0.35142857       2211.18389134
          0.35428571       2477.69708235
          0.35714286       2770.19648249
          0.36000000       3090.51568043
          0.36285714       3440.55331167
          0.36571429       3822.27109374
          0.36857143       4237.69174107
          0.37142857       4688.89679613
          0.37428571       5178.02441224
          0.37714286       5707.26711982
          0.38000000       6278.86960303
          0.38285714       6895.12650696
          0.38571429       7558.38028721
          0.38857143       8271.01910392
          0.39142857       9035.47475199
          0.39428571       9854.22060745
          0.39714286      10729.76955914
          0.40000000      11664.67188362
          0.40285714      12661.51301163
          0.40571429      13722.91112629
          0.40857143      14851.51452756
          0.41142857      16049.99869441
          0.41428571      17321.06297662
          0.41714286      18667.42685203
          0.42000000      20091.82569287
          0.42285714      21597.00599653
          0.42571429      23185.72005116
          0.42857143      24860.72002545
          0.43142857      26624.75149311
          0.43428571      28480.54642635
          0.43714286      30430.81571752
          0.44000000      32478.24131335
          0.44285714      34625.46807096
          0.44571429      36875.09546787
          0.44857143      39229.66931847
          0.45142857      41691.67366602
          0.45428571      44263.52303142
          0.45714286      46947.55520635
          0.46000000      49746.02477901
          0.46285714      52661.09757493
          0.46571429      55694.84618237
          0.46857143      58849.24671288
          0.47142857      62126.17692132
          0.47428571      65527.41577829
          0.47714286      69054.64455033
          0.48000000      72709.44940216
          0.48285714      76493.32549025
          0.48571429      80407.68247101
          0.48857143      84453.85129960
          0.49142857      88633.09215069
          0.49428571      92946.60324955
          0.49714286      97395.53036527
          0.50000000     101980.97668646
          0.50285714     106704.01277779
          0.50571429     111565.68630262
          0.50857143     116567.03119485
          0.51142857     121709.07597314
          0.51428571     126992.85091204
          0.51714286     132419.39381893
          0.52000000     137989.75421110
          0.52285714     143704.99574368
          0.52571429     149566.19680440
          0.52857143     155574.44926356
          0.53142857     161730.85544428
          0.53428571     168036.52345593
          0.53714286     174492.56111031
          0.54000000     181100.06871043
          0.54285714     187860.13106390
          0.54571429     194773.80912247
          0.54857143     201842.13168304
