  0.000000000  0.000000000  0.000000000      33       0
       1       1  -10.457979093   -0.000000000
       1       2  -11.255149795    0.000000000
       1       3  -11.255149794   -0.000000000
       1       4  -11.255149796    0.000000000
       1       5  -10.045981751   -0.000000000
       1       6  -10.045981746   -0.000000000
       1       7  -10.045981754    0.000000000
       1       8  -10.876453170   -0.000000000
       1       9  -10.074783911    0.000000000
       1      10  -10.074783910   -0.000000000
       1      11   -8.095581200    0.000000000
       1      12   -8.557157392    0.000000000
       1      13   -8.557157394   -0.000000000
       1      14   -8.557157400    0.000000000
       1      15   -7.033871123   -0.000000000
       1      16  -10.137882211   -0.000000000
       1      17  -10.137882212    0.000000000
       1      18  -10.137882210    0.000000000
       1      19  -10.762686975   -0.000000000
       1      20  -10.762686969   -0.000000000
       1      21  -10.553444999   -0.000000000
       1      22  -10.553444884    0.000000000
       1      23  -10.553444879    0.000000000
       1      24  -10.083890907    0.000000000
       1      25  -10.083890903    0.000000000
       1      26  -10.083890907   -0.000000000
       1      27   -9.718140768    0.000000000
       1      28   -9.718140785    0.000000000
       1      29   -9.718140771    0.000000000
       1      30   -8.368297073    0.000000000
       1      31   -9.344167025   -0.000000000
       1      32   -9.344167023    0.000000000
       1      33   -9.030958506    0.000000000
  0.000000000  0.000000000  0.125000000      33       0
       1       1  -10.473757876   -0.000000000
       1       2  -10.911290810   -0.000000000
       1       3  -11.134999291   -0.000000000
       1       4  -11.134999292    0.000000000
       1       5  -10.170469509    0.000000000
       1       6  -10.162424839    0.000000000
       1       7  -10.162424845   -0.000000000
       1       8  -10.810501707    0.000000000
       1       9   -9.765351308    0.000000000
       1      10   -9.765351307   -0.000000000
       1      11   -8.334020498    0.000000000
       1      12   -8.312086120   -0.000000000
       1      13   -8.935522802   -0.000000000
       1      14   -8.935522796    0.000000000
       1      15   -7.441536071    0.000000000
       1      16  -10.179351024   -0.000000000
       1      17  -10.179351067   -0.000000000
       1      18  -10.103188375    0.000000000
       1      19  -10.551437044    0.000000000
       1      20  -10.551437059   -0.000000000
       1      21  -10.587136958   -0.000000000
       1      22  -10.587136910   -0.000000000
       1      23  -10.473011417    0.000000000
       1      24  -10.112034348   -0.000000000
       1      25  -10.198923390   -0.000000000
       1      26  -10.198923432    0.000000000
       1      27   -9.512939574   -0.000000000
       1      28   -9.620376425   -0.000000000
       1      29   -9.620376434   -0.000000000
       1      30   -9.294701461   -0.000000000
       1      31   -9.294701447   -0.000000000
       1      32   -8.530952925    0.000000000
       1      33   -9.222972359   -0.000000000
  0.000000000  0.000000000  0.250000000      33       0
       1       1  -10.527569553   -0.000000000
       1       2  -10.643933523    0.000000000
       1       3  -11.035660563   -0.000000000
       1       4  -11.035660564    0.000000000
       1       5  -10.121523862   -0.000000000
       1       6  -10.089258854    0.000000000
       1       7  -10.089258850   -0.000000000
       1       8  -10.490938257   -0.000000000
       1       9   -9.716224296   -0.000000000
       1      10   -9.716224295    0.000000000
       1      11   -8.183489449   -0.000000000
       1      12   -8.877362383   -0.000000000
