   221.337478364732        404.361740916079        404.136132563580     
           1           1  0.334229439496994     
           1           2  0.823870122432709     
           1           3  0.817704916000366     
           1           4  0.932276248931885     
           1           5  0.993567466735840     
           1           6  0.902920424938202     
           1           7  0.825733125209808     
           1           8  0.865507304668427     
           1           9  0.884436368942261     
           1          10  0.955269455909729     
           1          11   1.00108933448792     
           1          12  0.856021106243134     
           1          13  0.822504401206970     
           1          14  0.838944375514984     
           1          15  0.932804942131042     
           1          16  0.882681608200073     
           1          17  0.916020274162292     
           1          18  0.896092414855957     
           1          19  0.874370276927948     
           1          20  0.912358701229095     
           1          21  0.993514537811279     
           1          22  0.875297784805298     
           1          23  0.900060415267944     
           1          24  0.918292045593262     
           1          25  0.797332584857941     
           1          26  0.862099051475525     
           1          27  0.888500452041626     
           1          28  0.900299489498138     
           1          29   1.01005136966705     
           1          30  0.864125192165375     
           1          31  0.854669094085693     
           1          32  0.975961446762085     
           1          33  0.842882275581360     
           1          34  0.872137129306793     
           1          35  0.895635068416595     
           1          36  0.881853759288788     
           1          37  0.909505248069763     
           1          38  0.991552114486694     
           1          39  0.868334412574768     
           1          40  0.830398857593536     
           1          41  0.912469029426575     
           1          42  0.868554890155792     
           1          43  0.911172449588776     
           1          44   1.00722372531891     
           1          45  0.768419981002808     
           1          46  0.946718513965607     
           1          47  0.945908367633820     
           1          48  0.824297130107880     
           1          49  0.924244582653046     
           1          50  0.930205464363098     
           1          51  0.901038646697998     
           1          52  0.901266753673553     
           1          53  0.897236645221710     
           1          54  0.849921524524689     
           1          55  0.915090501308441     
           1          56  0.933097004890442     
           1          57  0.899307847023010     
           1          58  0.933746039867401     
           1          59  0.934566974639893     
           1          60  0.797259092330933     
           1          61  0.902085423469543     
           1          62  0.907043278217316     
           1          63  0.930423974990845     
           1          64  0.948460161685944     
           1          65  0.915663301944733     
           1          66  0.838833034038544     
           1          67  0.859929502010345     
           1          68  0.881544888019562     
           1          69  0.975428164005280     
           1          70  0.903329312801361     
           1          71  0.920536577701569     
           1          72  0.870551705360413     
           1          73  0.874255478382111     
           1          74  0.892994761466980     
           1          75  0.884781897068024     
           1          76  0.937816500663757     
           1          77  0.952991545200348     
           1          78  0.867411553859711     
           1          79  0.836448490619659     
           1          80  0.860129773616791     
           1          81  0.959876716136932     
           1          82  0.940309464931488     
           1          83  0.850823581218719     
           1          84  0.872277677059174     
           1          85  0.899884521961212     
           1          86  0.848586440086365     
           1          87  0.928070008754730     
           1          88  0.928865969181061     
           1          89  0.846962571144104     
           1          90  0.872873663902283     
           1          91  0.896371483802795     
           1          92  0.863417208194733     
           1          93  0.908229410648346     
           1          94  0.876617670059204     
           1          95  0.908159315586090     
           1          96  0.874066233634949     
           1          97  0.833946406841278     
           1          98  0.848560869693756     
           1          99  0.969981193542480     
           2           1  0.334229439496994     
           2           2  0.823870122432709     
           2           3  0.817704916000366     
           2           4  0.932276248931885     
           2           5  0.993567466735840     
           2           6  0.902920424938202     
           2           7  0.825733125209808     
           2           8  0.865507304668427     
           2           9  0.884436368942261     
           2          10  0.955269455909729     
           2          11   1.00108933448792     
           2          12  0.856021106243134     
           2          13  0.822504401206970     
           2          14  0.838944375514984     
           2          15  0.932804942131042     
           2          16  0.882681608200073     
           2          17  0.916020274162292     
           2          18  0.896092414855957     
           2          19  0.874370276927948     
           2          20  0.912358701229095     
           2          21  0.993514537811279     
           2          22  0.875297784805298     
           2          23  0.900060415267944     
           2          24  0.918292045593262     
           2          25  0.797332584857941     
           2          26  0.862099051475525     
           2          27  0.888500452041626     
           2          28  0.900299489498138     
           2          29   1.01005136966705     
           2          30  0.864125192165375     
           2          31  0.854669094085693     
           2          32  0.975961446762085     
           2          33  0.842882275581360     
           2          34  0.872137129306793     
           2          35  0.895635068416595     
           2          36  0.881853759288788     
           2          37  0.909505248069763     
           2          38  0.991552114486694     
           2          39  0.868334412574768     
           2          40  0.830398857593536     
           2          41  0.912469029426575     
           2          42  0.868554890155792     
           2          43  0.911172449588776     
           2          44   1.00722372531891     
           2          45  0.768419981002808     
           2          46  0.946718513965607     
           2          47  0.945908367633820     
           2          48  0.824297130107880     
           2          49  0.924244582653046     
           2          50  0.930205464363098     
           2          51  0.901038646697998     
           2          52  0.901266753673553     
           2          53  0.897236645221710     
           2          54  0.849921524524689     
           2          55  0.915090501308441     
           2          56  0.933097004890442     
           2          57  0.899307847023010     
           2          58  0.933746039867401     
           2          59  0.934566974639893     
           2          60  0.797259092330933     
           2          61  0.902085423469543     
           2          62  0.907043278217316     
           2          63  0.930423974990845     
           2          64  0.948460161685944     
           2          65  0.915663301944733     
           2          66  0.838833034038544     
