201 crystal
0.5 0.0 0.0 0.00497512437811
0.495 0.0 0.0 0.00497512437811
0.49 0.0 0.0 0.00497512437811
0.485 0.0 0.0 0.00497512437811
0.48 0.0 0.0 0.00497512437811
0.475 0.0 0.0 0.00497512437811
0.47 0.0 0.0 0.00497512437811
0.465 0.0 0.0 0.00497512437811
0.46 0.0 0.0 0.00497512437811
0.455 0.0 0.0 0.00497512437811
0.45 0.0 0.0 0.00497512437811
0.445 0.0 0.0 0.00497512437811
0.44 0.0 0.0 0.00497512437811
0.435 0.0 0.0 0.00497512437811
0.43 0.0 0.0 0.00497512437811
0.425 0.0 0.0 0.00497512437811
0.42 0.0 0.0 0.00497512437811
0.415 0.0 0.0 0.00497512437811
0.41 0.0 0.0 0.00497512437811
0.405 0.0 0.0 0.00497512437811
0.4 0.0 0.0 0.00497512437811
0.395 0.0 0.0 0.00497512437811
0.39 0.0 0.0 0.00497512437811
0.385 0.0 0.0 0.00497512437811
0.38 0.0 0.0 0.00497512437811
0.375 0.0 0.0 0.00497512437811
0.37 0.0 0.0 0.00497512437811
0.365 0.0 0.0 0.00497512437811
0.36 0.0 0.0 0.00497512437811
0.355 0.0 0.0 0.00497512437811
0.35 0.0 0.0 0.00497512437811
0.345 0.0 0.0 0.00497512437811
0.34 0.0 0.0 0.00497512437811
0.335 0.0 0.0 0.00497512437811
0.33 0.0 0.0 0.00497512437811
0.325 0.0 0.0 0.00497512437811
0.32 0.0 0.0 0.00497512437811
0.315 0.0 0.0 0.00497512437811
0.31 0.0 0.0 0.00497512437811
0.305 0.0 0.0 0.00497512437811
0.3 0.0 0.0 0.00497512437811
0.295 0.0 0.0 0.00497512437811
0.29 0.0 0.0 0.00497512437811
0.285 0.0 0.0 0.00497512437811
0.28 0.0 0.0 0.00497512437811
0.275 0.0 0.0 0.00497512437811
0.27 0.0 0.0 0.00497512437811
0.265 0.0 0.0 0.00497512437811
0.26 0.0 0.0 0.00497512437811
0.255 0.0 0.0 0.00497512437811
0.25 0.0 0.0 0.00497512437811
0.245 0.0 0.0 0.00497512437811
0.24 0.0 0.0 0.00497512437811
0.235 0.0 0.0 0.00497512437811
0.23 0.0 0.0 0.00497512437811
0.225 0.0 0.0 0.00497512437811
0.22 0.0 0.0 0.00497512437811
0.215 0.0 0.0 0.00497512437811
0.21 0.0 0.0 0.00497512437811
0.205 0.0 0.0 0.00497512437811
0.2 0.0 0.0 0.00497512437811
0.195 0.0 0.0 0.00497512437811
0.19 0.0 0.0 0.00497512437811
0.185 0.0 0.0 0.00497512437811
0.18 0.0 0.0 0.00497512437811
0.175 0.0 0.0 0.00497512437811
0.17 0.0 0.0 0.00497512437811
0.165 0.0 0.0 0.00497512437811
0.16 0.0 0.0 0.00497512437811
0.155 0.0 0.0 0.00497512437811
0.15 0.0 0.0 0.00497512437811
0.145 0.0 0.0 0.00497512437811
0.14 0.0 0.0 0.00497512437811
0.135 0.0 0.0 0.00497512437811
0.13 0.0 0.0 0.00497512437811
0.125 0.0 0.0 0.00497512437811
0.12 0.0 0.0 0.00497512437811
0.115 0.0 0.0 0.00497512437811
0.11 0.0 0.0 0.00497512437811
0.105 0.0 0.0 0.00497512437811
0.1 0.0 0.0 0.00497512437811
0.095 0.0 0.0 0.00497512437811
0.09 0.0 0.0 0.00497512437811
0.085 0.0 0.0 0.00497512437811
0.08 0.0 0.0 0.00497512437811
0.075 0.0 0.0 0.00497512437811
0.07 0.0 0.0 0.00497512437811
0.065 0.0 0.0 0.00497512437811
0.06 0.0 0.0 0.00497512437811
0.055 0.0 0.0 0.00497512437811
0.05 0.0 0.0 0.00497512437811
0.045 0.0 0.0 0.00497512437811
0.04 0.0 0.0 0.00497512437811
0.035 0.0 0.0 0.00497512437811
0.03 0.0 0.0 0.00497512437811
0.025 0.0 0.0 0.00497512437811
0.02 0.0 0.0 0.00497512437811
0.015 0.0 0.0 0.00497512437811
0.01 0.0 0.0 0.00497512437811
0.005 0.0 0.0 0.00497512437811
0.0 0.0 0.0 0.00497512437811
0.005 0.005 0.0 0.00497512437811
0.01 0.01 0.0 0.00497512437811
0.015 0.015 0.0 0.00497512437811
0.02 0.02 0.0 0.00497512437811
0.025 0.025 0.0 0.00497512437811
0.03 0.03 0.0 0.00497512437811
0.035 0.035 0.0 0.00497512437811
0.04 0.04 0.0 0.00497512437811
0.045 0.045 0.0 0.00497512437811
0.05 0.05 0.0 0.00497512437811
0.055 0.055 0.0 0.00497512437811
0.06 0.06 0.0 0.00497512437811
0.065 0.065 0.0 0.00497512437811
0.07 0.07 0.0 0.00497512437811
0.075 0.075 0.0 0.00497512437811
0.08 0.08 0.0 0.00497512437811
0.085 0.085 0.0 0.00497512437811
0.09 0.09 0.0 0.00497512437811
0.095 0.095 0.0 0.00497512437811
0.1 0.1 0.0 0.00497512437811
0.105 0.105 0.0 0.00497512437811
0.11 0.11 0.0 0.00497512437811
0.115 0.115 0.0 0.00497512437811
0.12 0.12 0.0 0.00497512437811
0.125 0.125 0.0 0.00497512437811
0.13 0.13 0.0 0.00497512437811
0.135 0.135 0.0 0.00497512437811
0.14 0.14 0.0 0.00497512437811
0.145 0.145 0.0 0.00497512437811
0.15 0.15 0.0 0.00497512437811
0.155 0.155 0.0 0.00497512437811
0.16 0.16 0.0 0.00497512437811
0.165 0.165 0.0 0.00497512437811
0.17 0.17 0.0 0.00497512437811
0.175 0.175 0.0 0.00497512437811
0.18 0.18 0.0 0.00497512437811
0.185 0.185 0.0 0.00497512437811
0.19 0.19 0.0 0.00497512437811
0.195 0.195 0.0 0.00497512437811
0.2 0.2 0.0 0.00497512437811
0.205 0.205 0.0 0.00497512437811
0.21 0.21 0.0 0.00497512437811
0.215 0.215 0.0 0.00497512437811
0.22 0.22 0.0 0.00497512437811
0.225 0.225 0.0 0.00497512437811
0.23 0.23 0.0 0.00497512437811
0.235 0.235 0.0 0.00497512437811
0.24 0.24 0.0 0.00497512437811
0.245 0.245 0.0 0.00497512437811
0.25 0.25 0.0 0.00497512437811
0.255 0.255 0.0 0.00497512437811
0.26 0.26 0.0 0.00497512437811
0.265 0.265 0.0 0.00497512437811
0.27 0.27 0.0 0.00497512437811
0.275 0.275 0.0 0.00497512437811
0.28 0.28 0.0 0.00497512437811
0.285 0.285 0.0 0.00497512437811
0.29 0.29 0.0 0.00497512437811
0.295 0.295 0.0 0.00497512437811
0.3 0.3 0.0 0.00497512437811
0.305 0.305 0.0 0.00497512437811
0.31 0.31 0.0 0.00497512437811
0.315 0.315 0.0 0.00497512437811
0.32 0.32 0.0 0.00497512437811
0.325 0.325 0.0 0.00497512437811
0.33 0.33 0.0 0.00497512437811
0.335 0.335 0.0 0.00497512437811
0.34 0.34 0.0 0.00497512437811
0.345 0.345 0.0 0.00497512437811
0.35 0.35 0.0 0.00497512437811
0.355 0.355 0.0 0.00497512437811
0.36 0.36 0.0 0.00497512437811
0.365 0.365 0.0 0.00497512437811
0.37 0.37 0.0 0.00497512437811
0.375 0.375 0.0 0.00497512437811
0.38 0.38 0.0 0.00497512437811
0.385 0.385 0.0 0.00497512437811
0.39 0.39 0.0 0.00497512437811
0.395 0.395 0.0 0.00497512437811
0.4 0.4 0.0 0.00497512437811
0.405 0.405 0.0 0.00497512437811
0.41 0.41 0.0 0.00497512437811
0.415 0.415 0.0 0.00497512437811
0.42 0.42 0.0 0.00497512437811
0.425 0.425 0.0 0.00497512437811
0.43 0.43 0.0 0.00497512437811
0.435 0.435 0.0 0.00497512437811
0.44 0.44 0.0 0.00497512437811
0.445 0.445 0.0 0.00497512437811
0.45 0.45 0.0 0.00497512437811
0.455 0.455 0.0 0.00497512437811
0.46 0.46 0.0 0.00497512437811
0.465 0.465 0.0 0.00497512437811
0.47 0.47 0.0 0.00497512437811
0.475 0.475 0.0 0.00497512437811
0.48 0.48 0.0 0.00497512437811
0.485 0.485 0.0 0.00497512437811
0.49 0.49 0.0 0.00497512437811
0.495 0.495 0.0 0.00497512437811
0.5 0.5 0.0 0.00497512437811
