 Sum of diagonal terms per q-point:  0.59075180760124768     
 Error and loop index:   2.7062291033367575E-002           1
    Temperature is:   0.00 K
 Atomic positions        1024
   Si    0.04350149  -0.05120719  -0.03403268
   Si    1.38428025   1.37068884   1.33337511
   Si   -2.71207696  -0.02811145   2.68620473
   Si   -1.39172631   1.37109494   4.05589623
   Si   -5.45603099  -0.06015569   5.39142521
   Si   -4.03986419   1.43301886   6.73187253
   Si   -8.13112688   0.09871195   8.12891200
   Si   -6.76592083   1.31702589   9.53094892
   Si  -10.72718783   0.01456356  10.89355050
   Si   -9.42111115   1.42031731  12.12669937
   Si  -13.48233808   0.03448163  13.60434600
   Si  -12.10576548   1.41546000  14.77417960
   Si  -16.23904369  -0.00884105  16.27395115
   Si  -14.84121735   1.31193597  17.45997030
   Si  -18.91993839  -0.03688161  18.92227829
   Si  -17.53487258   1.30993360  20.22028274
   Si   -0.07786259   2.71865108   2.62154736
   Si    1.32632426   4.05212556   4.03102934
   Si   -2.72043614   2.73229250   5.43432495
   Si   -1.46118160   4.10305167   6.81808216
   Si   -5.41684837   2.66939045   8.04105017
   Si   -4.03439726   3.97769217   9.38955832
   Si   -8.09287324   2.70527830  10.78913100
   Si   -6.80478208   4.10766252  12.12696024
   Si  -10.77018815   2.73148517  13.51904402
   Si   -9.40332619   4.09088354  14.96343784
   Si  -13.58608039   2.66122569  16.16444782
   Si  -12.16789360   4.11073140  17.49781021
   Si  -16.18020310   2.76143657  18.91608273
   Si  -14.92921509   4.11724811  20.23307500
   Si  -18.86809524   2.68203614  21.54419184
   Si  -17.43346943   3.94195537  22.98936666
   Si   -0.07004942   5.48480254   5.39470134
   Si    1.31916900   6.69034884   6.77850003
   Si   -2.69371064   5.32941135   8.11916976
   Si   -1.25437259   6.70841945   9.45447973
   Si   -5.34286148   5.41876541  10.92048985
   Si   -4.02290533   6.70242211  12.10102088
   Si   -8.02997764   5.36251917  13.51993994
   Si   -6.74117439   6.73323487  14.85950606
   Si  -10.79938431   5.45305658  16.23290521
   Si   -9.40258434   6.74423482  17.61141888
   Si  -13.52283126   5.38966620  18.84068926
   Si  -12.14769062   6.70997746  20.22834996
   Si  -16.26611182   5.40675157  21.67308872
   Si  -14.81482426   6.77113328  23.00665641
   Si  -18.92159908   5.40349089  24.26715085
   Si  -17.53832160   6.73776823  25.67068846
   Si   -0.03741518   8.04691206   8.05455304
   Si    1.31182754   9.43272820   9.40614099
   Si   -2.68895437   8.15926991  10.76660281
   Si   -1.34780137   9.39953934  12.03931260
   Si   -5.32540914   8.06898265  13.48257223
   Si   -4.06725596   9.48650254  14.85619985
   Si   -8.14421895   8.09614725  16.17433616
   Si   -6.80895618   9.37040391  17.49380246
   Si  -10.76362671   8.12887830  18.97857724
   Si   -9.46833951   9.45252689  20.22860038
   Si  -13.58413052   7.98950640  21.59077193
   Si  -12.12847783   9.34711256  22.99091326
   Si  -16.17918754   8.12418811  24.34272961
   Si  -14.84893713   9.48175329  25.73307120
   Si  -18.91349837   8.04419158  26.91914266
   Si  -17.54971154   9.42139348  28.41191563
   Si   -0.01876725  10.79744571  10.84036876
   Si    1.33399546  12.19007301  12.09987702
   Si   -2.72805703  10.74410088  13.50094892
   Si   -1.32005940  12.20677775  14.79613659
   Si   -5.34182854  10.75166966  16.25044570
   Si   -3.96909176  12.16126199  17.60625038
   Si   -8.02271499  10.80020032  18.89050280
   Si   -6.78157205  12.11171340  20.23474807
   Si  -10.83994439  10.88836045  21.64473504
   Si   -9.45132111  12.14723052  23.01095468
   Si  -13.49155114  10.81385570  24.31757106
   Si  -12.19346304  12.04878333  25.68629771
   Si  -16.20040848  10.78169047  27.05721104
   Si  -14.82904493  12.03971117  28.32628957
   Si  -18.87359609  10.86833477  29.65828206
   Si  -17.48448614  12.08580130  31.00453706
   Si    0.01759240  13.53989960  13.52793656
   Si    1.27895055  14.88275848  14.89592715
   Si   -2.64777193  13.52085416  16.11150660
   Si   -1.28937705  14.85471789  17.49169881
   Si   -5.40558985  13.47640702  18.92498841
   Si   -4.13919281  14.90560974  20.23484680
   Si   -8.12761799  13.54826720  21.64585136
   Si   -6.76299343  14.79618916  22.88216563
   Si  -10.88533319  13.48834506  24.26698886
   Si   -9.49620179  14.84230447  25.61560151
   Si  -13.45633741  13.43161029  26.95071943
   Si  -12.06655018  14.85562633  28.34324082
   Si  -16.19610492  13.44764621  29.69223052
   Si  -14.78354895  14.79110886  31.00204782
   Si  -18.90516542  13.54894204  32.39663882
   Si  -17.50144452  14.78207095  33.73753363
   Si    0.01929956  16.21929105  16.18384270
   Si    1.24717605  17.49615099  17.58096097
   Si   -2.69462508  16.14369664  18.93302390
   Si   -1.37109484  17.48109437  20.19383135
   Si   -5.40990553  16.21537434  21.57336147
   Si   -4.03418271  17.47789604  22.94436288
   Si   -8.07639864  16.15584602  24.34316552
   Si   -6.77282031  17.49558835  25.76394089
   Si  -10.82127196  16.22533615  26.97004090
   Si   -9.42577555  17.50086494  28.35324929
   Si  -13.46392783  16.31480126  29.60643774
   Si  -12.10914558  17.58659628  31.06109571
   Si  -16.19569308  16.21791404  32.46386786
   Si  -14.93786567  17.51324327  33.72254792
   Si  -18.84491081  16.26717250  35.05724321
   Si  -17.60668363  17.51350781  36.43124345
   Si   -0.07307413  18.88582752  19.02482479
   Si    1.32920364  20.28129348  20.28628904
   Si   -2.63673263  18.89332875  21.63873394
   Si   -1.36857500  20.29879116  23.01670266
   Si   -5.44453643  18.95331664  24.27540051
   Si   -4.07145295  20.21110041  25.71577551
   Si   -8.11031152  18.89739596  26.95438150
   Si   -6.79065106  20.35756803  28.41006233
   Si  -10.84340506  18.89189590  29.69747226
   Si   -9.38135830  20.24065834  31.13532324
   Si  -13.57051477  18.87395372  32.42560633
   Si  -12.08655540  20.25460607  33.67963994
   Si  -16.31238982  18.89382660  35.07889041
   Si  -14.83556444  20.24084328  36.46947071
   Si  -18.88911943  18.84021005  37.88753605
   Si  -17.61807884  20.24522247  39.08146145
   Si   -2.69288322   2.73263327   0.01485222
   Si   -1.35274833   4.05466047   1.31860171
   Si   -5.46381944   2.74917402   2.59966729
   Si   -4.17897352   4.03031154   4.11045204
   Si   -8.11025658   2.70119041   5.41257683
   Si   -6.70526244   4.00080778   6.73528536
   Si  -10.83425397   2.65616224   8.08890487
   Si   -9.45243375   4.08599353   9.35170584
   Si  -13.51418260   2.64541123  10.77151959
   Si  -12.14149583   4.09403670  12.09412179
   Si  -16.20660421   2.69654099  13.42324343
   Si  -14.82090373   4.07459805  14.84754104
   Si  -18.89938170   2.72939179  16.19092451
   Si  -17.48758331   4.04155950  17.54764472
